#lambda lambda_nm X1.0 X1.1 X1.2 X1.3 X1.5 X1.7 X2.0 X2.5 X3.0
0.886058056 886.058056 589.753 641.987 693.664 744.767 845.123 942.871 1084.39 1306.03 1508.1
0.8869445570000001 886.944557 2091.41 2287.01 2480.13 2670.66 3043.38 3404.26 3922.18 4719.98 5429.49
0.887831946 887.831946 525.89 572.015 617.663 662.831 751.582 838.12 963.619 1160.74 1341.23
0.888720222 888.720222 4722.41 5169.18 5610.11 6044.91 6894.84 7716.76 8894.2 10701.7 12300.5
0.889609386 889.609386 635.225 691.789 747.739 803.05 911.634 1017.33 1170.22 1409.26 1626.65
0.890499441 890.499441 2275.66 2488.87 2699.36 2907.03 3313.25 3706.52 4270.83 5139.77 5912.07
0.8913903860000001 891.390386 627.802 683.701 738.997 793.666 901.011 1005.53 1156.74 1393.27 1608.5
0.8922822220000001 892.282222 5091.97 5571.55 6044.39 6510.21 7419.36 8296.7 9550.16 11465.6 13149.2
0.8931749499999999 893.17495 655.137 713.322 770.814 827.657 938.947 1047.03 1203.05 1445.82 1665.29
0.894068572 894.068572 589.69 641.526 692.737 743.467 842.603 938.881 1078.07 1294.81 1491.13
0.894963088 894.963088 2008.89 2196.11 2380.87 2563.25 2919.5 3264.13 3758.59 4518.9 5193.52
0.8958584980000001 895.858498 4249.86 4645.36 5034.58 5417.47 6162.36 6878.43 7898.5 9443.72 10789.2
0.896754805 896.754805 525.95 570.133 613.507 658.869 742.181 822.135 940.472 1120.83 1282.87
0.897652008 897.652008 618.87 671.626 723.396 776.703 875.811 970.78 1109.64 1319.93 1506.39
0.898550109 898.550109 663.945 720.952 776.899 836.548 944.189 1047.4 1201.43 1434.58 1642.77
0.899449109 899.449109 1555.43 1692.25 1826.17 1964.59 2219.27 2461.77 2814.2 3337.71 3789.45
0.9003490080000001 900.349008 2511.05 2740.58 2966.06 3192.44 3623.2 4035.91 4626.38 5518.37 6289.78
0.901249807 901.249807 499.91 541.796 582.92 625.655 704.613 780.412 892.32 1062.97 1215.98
0.902151508 902.151508 534.115 578.296 621.517 671.941 755.569 835.403 959.453 1145.42 1312.51
0.903054111 903.054111 556.388 603.383 649.522 699.036 788.012 873.476 1001.01 1194.97 1368.93
0.903957616 903.957616 1036.3 1131.01 1224.55 1316.94 1497.69 1672.93 1925.0 2314.88 2664.03
0.904862026 904.862026 1523.19 1663.96 1802.86 1940.31 2208.15 2467.24 2839.2 3411.32 3920.24
0.905767341 905.767341 562.034 611.021 659.362 708.004 801.531 892.178 1023.98 1228.56 1413.83
0.906673561 906.673561 631.038 685.853 739.8 793.848 897.471 997.31 1141.64 1362.97 1559.93
0.907580688 907.580688 529.819 573.75 616.731 665.637 748.524 827.63 949.269 1131.53 1294.86
0.908488723 908.488723 505.923 547.667 588.503 632.142 710.164 784.533 895.386 1062.35 1210.4
0.9093976659999999 909.397666 820.803 889.12 955.608 1024.61 1149.55 1267.29 1436.81 1684.84 1895.69
0.910307518 910.307518 999.149 1088.88 1177.23 1266.86 1436.96 1600.9 1838.95 2203.02 2526.31
0.911218281 911.218281 506.416 548.99 590.797 634.205 714.485 791.564 905.046 1078.02 1232.77
0.912129955 912.129955 502.14 544.172 585.423 629.672 709.146 785.414 899.338 1072.59 1227.8
0.913042541 913.042541 496.703 537.855 578.173 620.855 698.065 771.877 881.233 1046.54 1193.59
0.913956041 913.956041 530.836 574.734 617.67 663.668 745.685 823.821 940.102 1114.91 1269.5
0.914870454 914.870454 529.886 575.686 620.853 665.576 752.638 836.89 958.322 1146.09 1314.9
0.915785782 915.785782 808.024 876.119 942.528 1012.09 1137.58 1256.23 1429.65 1684.45 1903.83
0.9167020260000001 916.702026 776.682 844.992 912.178 978.923 1107.59 1231.33 1408.9 1679.2 1917.74
0.917619186 917.619186 495.091 535.62 575.236 617.895 693.518 765.488 873.28 1034.38 1177.46
0.918537264 918.537264 510.768 554.177 596.879 640.117 722.183 801.224 916.511 1092.95 1251.39
0.919456261 919.456261 509.895 553.343 596.094 639.76 722.075 801.413 917.712 1096.26 1256.9
0.920376177 920.376177 531.403 578.057 624.176 669.776 759.16 846.072 971.724 1167.82 1345.79
0.921297014 921.297014 529.532 575.288 620.385 665.356 752.24 836.22 957.669 1145.07 1313.15
0.9222187709999999 922.218771 680.1 740.278 799.612 858.659 973.014 1083.57 1243.16 1489.05 1708.53
0.923141451 923.141451 761.358 829.354 896.417 962.996 1092.28 1217.33 1397.55 1675.09 1923.18
0.924065055 924.065055 516.469 561.01 604.919 648.571 733.176 814.987 933.117 1115.54 1279.34
0.924989582 924.989582 512.553 556.344 599.447 642.738 725.598 805.484 921.307 1099.11 1258.19
0.925915034 925.915034 520.616 565.664 610.1 654.266 740.009 823.026 942.979 1128.57 1295.56
0.926841412 926.841412 524.912 570.582 615.674 660.282 747.434 831.973 953.958 1143.43 1314.36
0.9277687170000001 927.768717 506.695 549.23 590.977 634.027 714.021 790.731 903.177 1074.11 1226.22
0.92869695 928.69695 500.486 541.852 582.344 624.142 701.255 774.805 881.948 1043.47 1185.26
0.929626111 929.626111 487.545 526.776 565.004 606.307 678.773 747.297 849.672 1001.55 1134.95
0.930556203 930.556203 2403.98 2614.6 2819.9 3026.38 3411.41 3774.4 4285.94 5031.28 5647.33
0.931487224 931.487224 3682.45 4008.23 4327.05 4667.03 5274.41 5852.13 6695.86 7940.1 9001.84
0.932419177 932.419177 3266.59 3512.49 3746.77 3993.61 4413.24 4793.56 5327.14 6045.81 6600.24
0.9333520630000001 933.352063 425.22 453.384 479.92 527.767 578.317 623.374 709.568 821.368 915.365
0.9342858820000001 934.285882 1052.84 1122.68 1187.57 1280.37 1393.27 1489.21 1642.18 1815.62 1926.61
0.935220635 935.220635 399.366 425.037 449.114 499.073 545.862 587.358 673.705 785.237 881.436
0.9361563230000001 936.156323 384.669 408.504 430.716 479.605 522.661 560.387 641.431 743.33 829.624
0.937092948 937.092948 347.943 366.563 383.462 429.934 462.27 489.187 556.419 633.933 697.391
0.93803051 938.03051 6666.94 7254.96 7827.6 8400.0 9469.46 10475.0 11891.5 13924.7 15587.2
0.938969009 938.969009 685.416 726.238 767.507 825.561 910.318 992.402 1127.64 1322.47 1490.6
0.9399084480000001 939.908448 565.922 612.529 658.008 708.409 795.208 877.518 1001.11 1184.21 1344.06
0.9408488260000001 940.848826 1296.78 1407.61 1515.51 1631.45 1835.0 2026.66 2306.63 2713.01 3054.85
0.941790146 941.790146 1744.05 1898.69 2049.98 2206.0 2493.29 2766.44 3158.9 3740.78 4236.59
0.9427324069999999 942.732407 662.321 710.423 756.166 827.907 914.403 992.555 1128.22 1307.11 1453.58
0.943675611 943.675611 438.728 470.492 500.895 549.235 608.086 662.155 758.488 890.833 1005.65
0.9446197590000001 944.619759 4359.02 4720.29 5068.18 5421.18 6053.89 6634.17 7438.84 8529.97 9352.39
0.945564851 945.564851 428.416 458.464 487.069 531.735 586.139 635.515 722.813 840.897 941.849
0.946510889 946.510889 2060.42 2238.68 2412.2 2600.41 2927.78 3235.87 3683.87 4333.25 4874.14
0.947457873 947.457873 439.405 470.877 500.935 542.229 598.535 649.817 735.087 851.856 950.514
0.9484058049999999 948.405805 4268.7 4572.7 4858.86 5148.76 5644.39 6082.12 6666.66 7423.72 7971.45
0.949354685 949.354685 444.843 477.46 508.737 555.848 616.054 671.501 767.921 901.638 1017.79
0.950304514 950.304514 1793.03 1943.69 2089.65 2254.04 2527.62 2782.71 3159.63 3693.52 4129.9
0.9512552940000001 951.255294 501.802 543.154 583.587 624.915 701.593 774.519 880.149 1038.41 1176.06
0.9522070250000001 952.207025 2783.79 2925.38 3048.41 3178.3 3348.22 3463.15 3582.5 3601.23 3489.97
0.953159709 953.159709 457.985 492.62 525.997 568.418 631.562 690.082 784.173 916.974 1031.66
0.954113345 954.113345 470.676 507.377 542.926 586.978 654.816 718.333 819.348 965.17 1092.42
0.9550679360000001 955.067936 1346.01 1460.87 1572.62 1697.13 1908.71 2107.79 2403.14 2829.84 3188.35
0.9560234809999999 956.023481 442.377 474.226 504.664 548.594 606.231 658.87 749.514 874.603 982.846
0.956979983 956.979983 2403.6 2609.26 2808.9 3016.99 3389.17 3737.16 4235.42 4945.39 5524.43
0.957937441 957.937441 480.619 518.503 555.271 600.751 671.233 737.496 843.002 996.63 1131.85
0.958895858 958.895858 467.953 503.778 538.374 580.524 645.864 706.626 803.024 940.393 1059.29
0.959855234 959.855234 462.107 496.992 530.599 571.901 635.071 693.52 786.1 916.892 1029.03
0.960815569 960.815569 895.843 969.174 1040.21 1116.13 1248.59 1372.15 1552.55 1810.11 2024.86
0.961776865 961.776865 499.602 540.553 580.553 624.418 700.864 773.514 883.268 1046.82 1191.67
0.962739123 962.739123 1086.29 1161.15 1232.46 1311.52 1441.28 1560.63 1738.51 1992.76 2209.11
0.963702344 963.702344 494.965 535.068 574.161 617.997 692.59 763.212 870.387 1029.24 1169.07
0.964666528 964.666528 485.401 523.92 561.336 604.487 675.559 742.385 845.621 996.565 1128.98
0.965631677 965.631677 557.796 605.294 651.927 698.825 787.919 873.328 996.641 1183.48 1348.28
0.9665977920000001 966.597792 668.048 723.602 777.753 836.127 938.784 1035.83 1179.77 1391.06 1573.67
0.967564873 967.564873 1395.56 1523.06 1648.65 1774.29 2015.82 2248.66 2584.41 3097.19 3550.62
0.968532922 968.532922 2173.34 2372.29 2567.88 2763.26 3137.58 3496.9 4011.08 4789.35 5466.04
0.969501939 969.501939 1162.78 1269.36 1374.54 1478.48 1681.36 1877.71 2159.83 2594.36 2981.1
0.9704719260000001 970.471926 3312.18 3621.85 3927.08 4229.14 4816.05 5382.28 6194.45 7434.03 8525.7
0.971442883 971.442883 1686.81 1842.56 1996.13 2149.72 2445.67 2731.49 3144.23 3777.01 4337.73
0.972414812 972.414812 4088.6 4471.01 4847.8 5218.91 5942.19 6639.29 7635.11 9152.02 10482.8
0.9733877129999999 973.387713 579.665 629.552 678.594 728.116 822.167 912.575 1043.48 1243.14 1420.39
0.974361588 974.361588 1844.98 2013.0 2178.15 2344.45 2660.62 2964.01 3399.82 4059.29 4635.15
0.9753364370000001 975.336437 569.281 617.899 665.634 716.456 808.426 896.699 1028.18 1228.0 1406.59
0.976312261 976.312261 514.415 557.25 599.185 643.963 724.238 800.844 914.532 1085.46 1236.54
0.9772890609999999 977.289061 537.228 583.929 629.983 676.026 764.895 850.871 975.435 1167.82 1340.73
0.978266839 978.266839 527.448 572.44 616.663 662.636 747.783 829.672 950.304 1134.66 1299.57
0.979245595 979.245595 9672.1 10438.5 11169.4 11868.4 13157.9 14313.9 15815.9 17749.9 19054.6
0.980225331 980.225331 4021.1 4384.82 4740.95 5091.17 5764.45 6404.87 7303.18 8637.1 9756.71
0.981206046 981.206046 1721.95 1882.14 2040.28 2196.29 2501.42 2796.81 3220.75 3873.61 4453.5
0.982187743 982.187743 569.2 619.323 668.825 717.759 813.463 906.309 1040.22 1247.96 1435.01
0.983170422 983.170422 857.077 934.295 1010.47 1086.36 1233.32 1375.47 1580.99 1897.46 2180.23
0.984154084 984.154084 549.041 597.499 645.401 692.806 785.646 875.895 1006.36 1209.65 1393.65
0.985138731 985.138731 2729.06 2985.18 3237.94 3487.4 3974.81 4446.32 5122.63 6161.18 7082.0
0.986124362 986.124362 552.638 601.675 650.191 698.153 792.36 884.095 1016.8 1224.27 1412.77
0.9871109800000001 987.11098 7644.28 8372.63 9092.04 9802.06 11191.8 12538.3 14471.7 17450.6 20097.0
0.9880985849999999 988.098585 552.016 600.857 649.152 696.943 790.613 881.725 1013.5 1219.08 1405.44
0.989087177 989.087177 556.93 606.448 655.448 703.897 799.078 891.788 1025.95 1235.83 1426.62
0.990076759 990.076759 3151.33 3448.49 3741.9 4031.39 4597.74 5146.13 5933.09 7144.62 8220.07
0.991067331 991.067331 554.738 604.041 652.825 701.063 795.814 888.094 1021.63 1230.46 1420.25
0.992058894 992.058894 7831.78 8578.25 9315.6 10043.4 11468.0 12848.3 14830.7 17885.8 20600.8
0.9930514490000001 993.051449 556.311 605.665 654.487 702.755 797.518 889.761 1023.17 1231.57 1420.71
0.9940449969999999 994.044997 3016.45 3301.48 3583.06 3861.02 4405.32 4932.96 5691.27 6861.69 7904.25
0.99503954 995.03954 6681.28 7317.66 7946.32 8566.81 9781.65 10959.0 12650.1 15257.6 17575.9
0.996035077 996.035077 9087.36 9953.62 10809.2 11653.2 13305.6 14906.3 17203.9 20742.5 23884.3
0.99703161 997.03161 1503.67 1643.95 1782.6 1919.54 2187.93 2448.47 2823.63 3404.76 3925.22
0.99802914 998.02914 601.334 655.133 708.368 761.012 864.408 965.102 1110.79 1338.52 1545.3
0.999027669 999.027669 560.948 610.879 660.293 709.164 805.178 898.72 1034.13 1246.04 1438.76
1.0000272 1000.0271999999999 1567.89 1714.28 1858.97 2001.87 2281.89 2553.67 2944.92 3550.7 4092.87
1.00102772 1001.0277199999999 1226.72 1340.45 1452.88 1563.94 1781.67 1993.12 2297.8 2770.35 3194.38
1.00202925 1002.02925 9153.86 10027.2 10889.9 11741.4 13408.4 15023.8 17344.0 20920.4 24099.2
1.00303178 1003.0317799999999 3092.75 3385.39 3674.54 3960.03 4519.22 5061.5 5841.23 7045.62 8119.49
1.00403532 1004.0353200000001 654.319 713.182 771.401 828.943 941.878 1051.74 1210.45 1457.86 1681.65
1.00503985 1005.03985 1547.3 1691.92 1834.87 1976.06 2252.8 2521.44 2908.27 3507.46 4044.02
1.0060453999999999 1006.0453999999999 2299.28 2515.97 2730.09 2941.51 3355.67 3757.4 4335.23 5228.36 6025.56
1.00705194 1007.05194 1641.27 1794.9 1946.75 2096.72 2390.65 2675.93 3086.66 3722.64 4291.82
1.0080594999999999 1008.0594999999998 4992.81 5467.59 5936.67 6399.75 7306.58 8185.7 9449.13 11398.8 13134.5
1.00906806 1009.06806 579.822 631.522 682.667 733.241 832.526 929.175 1068.95 1287.27 1485.31
1.01007764 1010.07764 674.758 735.617 795.821 855.339 972.181 1085.89 1250.22 1506.58 1738.65
1.01108822 1011.08822 2368.84 2592.16 2812.87 3030.81 3457.82 3872.11 4468.2 5390.01 6213.36
1.01209981 1012.09981 673.838 734.631 794.772 854.232 970.962 1084.57 1248.78 1504.98 1736.96
1.0131124200000001 1013.1124200000002 6007.91 6580.15 7145.54 7703.7 8796.79 9856.54 11379.6 13730.1 15822.5
1.01412604 1014.1260400000001 580.0 631.851 683.163 733.911 833.606 930.721 1071.28 1291.12 1490.89
1.01514067 1015.1406700000001 2775.39 3036.56 3294.43 3548.85 4046.62 4528.64 5220.46 6285.79 7231.8
1.0161563200000001 1016.1563200000002 1738.51 1901.48 2062.58 2221.69 2533.56 2836.29 3272.21 3947.34 4551.56
1.01717298 1017.17298 8387.36 9184.88 9972.3 10749.1 12268.6 13739.6 15849.5 19094.5 21970.1
1.0181906699999999 1018.1906699999998 2046.17 2238.65 2428.89 2616.78 2984.98 3342.31 3856.65 4652.64 5364.39
1.01920937 1019.20937 6897.95 7555.52 8205.2 8846.56 10102.5 11320.1 13070.0 15769.9 18172.8
1.02022909 1020.2290899999999 3193.41 3495.89 3794.8 4089.96 4668.16 5229.02 6035.68 7282.26 8394.33
1.02124982 1021.24982 9411.36 10310.1 11198.0 12074.6 13791.2 15455.3 17846.7 21536.1 24818.9
1.02227159 1022.27159 573.878 625.213 676.018 726.27 825.001 921.194 1060.45 1278.31 1476.36
1.02329437 1023.2943699999998 5777.7 6327.92 6871.56 7408.28 8459.44 9478.62 10943.6 13204.9 15218.5
1.02431817 1024.31817 574.765 626.085 676.867 727.09 825.729 921.797 1060.81 1278.14 1475.53
1.02534301 1025.34301 575.821 627.288 678.222 728.598 827.568 923.987 1063.55 1281.87 1480.3
1.02636886 1026.36886 580.252 632.156 683.525 734.332 834.151 931.4 1072.17 1292.39 1492.56
1.02739574 1027.39574 1134.18 1239.16 1342.96 1445.52 1646.65 1842.06 2123.81 2561.24 2954.31
1.02842365 1028.42365 3336.89 3652.98 3965.32 4273.67 4877.75 5463.62 6306.1 7607.66 8768.25
1.02945259 1029.45259 29095.7 31882.0 34634.9 37352.5 42673.8 47832.0 55243.2 66672.9 76836.5
1.0304825599999998 1030.48256 831.061 907.057 982.226 1056.53 1202.35 1344.18 1548.98 1867.9 2155.73
1.03151356 1031.51356 2908.99 3184.24 3456.27 3724.9 4251.22 4761.85 5496.5 6632.38 7646.43
1.03254559 1032.54559 1322.84 1446.0 1567.77 1688.07 1923.96 2153.11 2483.37 2995.77 3455.64
1.03357865 1033.57865 584.72 637.131 688.998 740.295 841.067 939.23 1081.29 1303.43 1505.18
1.03461274 1034.61274 5224.25 5721.57 6212.99 6698.2 7648.58 8570.24 9895.39 11941.7 13765.0
1.03564787 1035.64787 1189.76 1300.18 1409.35 1517.2 1728.74 1934.26 2230.56 2690.52 3103.67
1.0366840400000001 1036.68404 600.833 654.757 708.119 760.894 864.555 965.517 1111.6 1339.93 1547.2
1.03772124 1037.72124 15216.3 16671.6 18109.5 19529.0 22308.7 25003.5 28875.9 34849.8 40164.2
1.03875948 1038.75948 609.448 664.232 718.442 772.049 877.343 979.882 1128.21 1359.99 1570.25
1.0397987599999998 1039.79876 6063.45 6641.14 7211.95 7775.53 8879.33 9949.66 11488.4 13863.8 15979.6
1.04083908 1040.83908 625.401 681.705 737.417 792.502 900.691 1006.03 1158.38 1396.32 1612.04
1.04188044 1041.88044 16017.2 17549.1 19062.5 20556.6 23482.3 26318.3 30393.6 36679.6 42270.9
1.04292284 1042.92284 770.27 840.448 909.865 978.485 1113.16 1244.18 1433.42 1728.22 1994.49
1.04396629 1043.96629 635.731 692.999 749.662 805.692 915.719 1022.84 1177.74 1419.62 1638.84
1.0450107700000002 1045.01077 4787.97 5243.19 5692.98 6137.06 7006.81 7850.19 9062.66 10934.6 12602.2
1.04605631 1046.05631 619.911 675.711 730.919 785.509 892.704 997.062 1147.97 1383.58 1597.1
1.04710289 1047.10289 10689.1 11709.6 12717.8 13713.1 15661.9 17550.7 20264.8 24450.5 28173.1
1.04815051 1048.15051 607.241 661.794 715.77 769.142 873.948 975.986 1123.55 1353.99 1562.89
1.04919919 1049.19919 600.465 654.322 707.603 760.284 863.714 964.392 1109.96 1337.19 1543.09
1.05024891 1050.24891 615.438 670.719 725.406 779.474 885.619 988.927 1138.27 1371.31 1582.37
1.05129969 1051.29969 2856.86 3126.69 3393.28 3656.48 4171.92 4671.71 5390.26 6499.89 7488.85
1.05235151 1052.35151 5385.22 5896.76 6402.03 6900.71 7876.88 8822.76 10181.3 12275.6 14137.1
1.0534043899999999 1053.40439 572.646 623.807 674.416 724.452 822.677 918.276 1056.48 1272.22 1467.69
1.05445832 1054.45832 565.338 615.786 665.686 715.018 811.851 906.085 1042.3 1254.87 1447.44
1.05551331 1055.51331 558.805 608.587 657.824 706.493 802.021 894.971 1029.31 1238.89 1428.71
1.05656935 1056.56935 551.574 600.63 649.144 697.094 791.192 882.73 1014.99 1221.26 1407.96
1.0576264499999999 1057.62645 1424.7 1556.98 1687.63 1816.56 2068.94 2313.52 2664.99 3207.5 3690.98
1.0586846 1058.6846 2266.3 2478.59 2688.14 2894.86 3299.14 3690.45 4251.84 5115.66 5881.97
1.05974382 1059.74382 534.16 581.502 628.302 674.543 765.226 853.37 980.605 1178.71 1357.65
1.06080409 1060.80409 525.293 571.757 617.687 663.066 752.058 838.555 963.409 1157.8 1333.41
1.0618654200000002 1061.86542 515.189 560.651 605.59 649.989 737.057 821.683 943.838 1134.05 1305.91
1.06292782 1062.92782 520.479 566.416 611.817 656.66 744.587 830.022 953.286 1145.09 1318.21
1.06399128 1063.99128 790.586 862.147 932.813 1002.55 1139.06 1271.38 1461.65 1755.79 2018.76
1.0650558 1065.0558 1013.44 1106.12 1197.6 1287.83 1464.33 1635.23 1880.57 2258.75 2595.35
1.06612139 1066.12139 540.309 588.105 635.326 681.956 773.314 862.002 989.817 1188.28 1366.9
1.06718805 1067.18805 547.375 595.861 643.763 691.065 783.738 873.698 1003.33 1204.59 1385.67
1.06825577 1068.25577 692.33 754.621 816.143 876.841 995.737 1111.04 1276.95 1533.78 1763.84
1.06932456 1069.32456 1430.55 1563.21 1694.17 1823.35 2076.1 2320.86 2672.2 3213.59 3694.94
1.0703944200000002 1070.39442 3164.27 3462.36 3756.62 4046.89 4614.61 5164.13 5952.39 7164.96 8239.93
1.07146535 1071.46535 5118.53 5603.54 6082.42 6554.89 7479.17 8374.06 9658.15 11634.2 13386.6
1.0725373500000002 1072.53735 2735.79 2993.49 3247.97 3499.12 3990.63 4466.79 5150.64 6204.68 7141.71
1.07361042 1073.61042 9076.25 9940.1 10793.1 11634.7 13281.7 14876.9 17166.1 20690.9 23817.8
1.0746845699999998 1074.68457 4040.96 4423.0 4800.2 5172.38 5900.41 6605.28 7616.8 9173.56 10554.4
1.07575979 1075.75979 10755.8 11782.3 12796.3 13797.3 15757.1 17656.6 20385.8 24594.7 28337.1
1.07683609 1076.83609 618.594 674.336 729.477 783.983 890.985 995.106 1145.56 1380.19 1592.43
1.07791347 1077.91347 4143.57 4526.06 4902.0 5271.19 5988.47 6676.37 7651.81 9122.33 10391.2
1.07899192 1078.99192 640.011 697.817 755.0 811.53 922.503 1030.49 1186.54 1429.87 1649.95
1.08007145 1080.07145 664.929 724.892 784.169 842.878 957.766 1069.41 1230.76 1481.71 1708.1
1.08115206 1081.15206 647.087 705.406 763.06 820.062 931.783 1040.35 1197.08 1440.8 1660.51
1.08223375 1082.23375 650.112 709.009 767.271 824.868 937.931 1047.94 1206.9 1454.7 1678.69
1.08331653 1083.31653 29106.4 31891.0 34641.9 37357.4 42674.2 47827.5 55231.8 66649.4 76799.4
1.08440039 1084.40039 10836.0 11871.8 12895.3 13906.0 15885.8 17806.0 20567.1 24831.0 28629.5
1.08548533 1085.48533 4107.89 4497.72 4882.87 5263.14 6007.81 6729.84 7767.85 9369.26 10796.1
1.08657136 1086.57136 608.839 662.943 716.334 769.553 872.697 972.585 1117.16 1340.51 1541.11
1.08765847 1087.65847 1644.19 1798.12 1950.23 2100.4 2394.67 2680.17 3090.98 3726.49 4294.33
1.08874668 1088.74668 595.28 648.763 701.644 753.948 856.465 956.129 1100.09 1324.18 1526.48
1.08983597 1089.83597 6289.21 6889.04 7481.85 8067.3 9214.26 10327.0 11927.7 14401.5 16606.0
1.09092635 1090.92635 660.515 717.282 772.962 827.921 933.899 1035.45 1180.26 1400.29 1593.84
1.0920178200000001 1092.01782 570.53 621.766 672.465 722.604 821.083 916.986 1055.63 1272.25 1468.74
1.0931103800000002 1093.11038 18866.4 20645.9 22399.5 24127.1 27495.2 30742.7 35371.9 42431.2 48615.1
1.0942040400000002 1094.20404 541.373 589.729 637.527 684.788 777.388 867.365 997.252 1199.26 1381.44
1.09529879 1095.29879 7551.72 8272.63 8985.05 9688.73 11066.9 12403.8 14326.8 17297.7 19945.9
1.09639464 1096.39464 530.821 577.675 623.915 669.817 759.116 845.614 970.506 1163.65 1336.95
1.09749158 1097.49158 20334.1 22277.8 24197.9 26093.5 29804.6 33401.6 38569.8 46539.3 53624.1
1.09858962 1098.58962 504.487 548.912 592.773 636.216 720.977 803.15 921.702 1105.32 1270.31
1.09968876 1099.68876 490.821 533.388 575.322 617.384 698.144 776.108 889.14 1062.79 1218.2
1.100789 1100.789 5975.74 6542.37 7101.78 7654.01 8733.66 9778.86 11279.1 13587.1 15633.6
1.10189034 1101.89034 473.19 514.248 554.719 595.047 673.026 748.39 857.27 1025.05 1175.17
1.1029927800000001 1102.99278 13843.4 15156.4 16451.9 17729.8 20225.8 22638.7 26089.9 31387.6 36061.4
1.1040963300000002 1104.09633 463.412 503.129 542.207 581.492 656.554 728.842 833.593 994.047 1136.87
1.10520097 1105.20097 465.744 506.043 545.763 585.29 661.791 735.714 842.393 1006.75 1153.59
1.10630673 1106.30673 450.654 488.557 525.74 563.449 634.447 702.411 800.718 949.718 1080.75
1.1074135900000002 1107.41359 3511.84 3841.14 4165.86 4485.95 5110.76 5714.17 6576.55 7897.78 9060.14
1.10852156 1108.52156 7131.28 7808.31 8476.76 9135.63 10425.5 11674.3 13467.8 16224.6 18670.5
1.10963063 1109.63063 450.885 489.464 527.43 565.639 638.611 708.917 811.107 967.405 1107.07
1.11074082 1110.74082 420.836 454.529 487.318 526.189 589.058 648.44 741.956 879.468 1001.58
1.11185211 1111.85211 425.328 460.053 493.96 533.243 598.555 660.647 756.368 898.861 1025.36
1.11296452 1112.96452 397.119 427.372 456.569 493.235 548.589 600.026 683.017 801.962 905.284
1.11407804 1114.07804 1672.07 1823.4 1972.0 2124.1 2408.58 2681.18 3077.39 3674.36 4195.15
1.11519268 1115.19268 2775.2 3017.61 3253.71 3499.79 3943.73 4361.89 4961.24 5829.42 6548.6
1.1163084300000001 1116.30843 306.862 323.76 339.161 376.542 405.473 429.635 487.63 556.168 613.431
1.1174253 1117.4253 349.507 372.893 394.975 436.814 479.741 518.264 594.331 694.608 781.422
1.1185432800000001 1118.54328 331.832 352.731 372.257 412.575 450.232 483.34 551.391 637.252 709.255
1.11966238 1119.66238 322.45 342.204 360.567 398.504 433.447 463.818 526.742 604.373 668.428
1.1207826 1120.7826 348.06 371.888 394.481 433.019 476.393 515.527 587.215 682.071 762.331
1.1219039499999999 1121.90395 507.689 532.924 555.652 610.44 651.733 685.994 764.501 854.865 926.822
1.12302641 1123.02641 627.292 647.38 663.361 696.525 716.831 727.692 756.567 775.701 787.296
1.12415 1124.15 288.456 303.827 317.766 360.986 388.765 412.02 476.025 552.08 617.853
1.12527471 1125.27471 246.906 256.596 264.829 306.22 322.676 334.779 385.633 438.43 482.666
1.12640055 1126.40055 329.302 350.29 369.936 404.173 440.804 472.933 533.398 609.904 672.047
1.1275275200000001 1127.52752 300.908 317.408 332.431 370.042 398.444 422.149 477.815 542.238 594.195
1.12865561 1128.65561 1251.98 1348.76 1441.16 1547.11 1714.65 1865.96 2087.02 2375.62 2589.61
1.12978483 1129.78483 2736.29 2954.39 3163.21 3386.45 3763.45 4105.42 4580.49 5209.9 5667.09
1.13091518 1130.91518 7121.11 7784.36 8436.88 9075.8 10322.9 11521.2 13220.3 15791.9 18018.9
1.1320466599999999 1132.04666 2763.9 3007.67 3245.46 3488.69 3936.48 4359.45 4959.5 5832.82 6559.3
1.13317927 1133.17927 9625.34 10460.8 11271.7 12069.6 13569.6 14969.9 16900.9 19623.2 21776.4
1.13431302 1134.31302 212.259 216.346 219.023 264.071 270.211 272.409 317.353 355.765 387.125
1.1354479 1135.4479 8638.02 9166.53 9645.76 10096.9 10835.3 11416.4 12054.0 12573.6 12603.2
1.1365839100000001 1136.58391 377.488 403.324 427.771 473.748 521.527 564.594 647.179 755.426 847.383
1.13772106 1137.72106 1774.79 1792.17 1799.03 1815.22 1797.04 1763.31 1720.44 1632.31 1560.76
1.13885935 1138.85935 442.402 476.154 508.651 555.141 617.858 676.04 773.803 910.838 1029.33
1.13999878 1139.99878 416.121 447.517 477.71 519.082 576.739 630.031 718.205 841.815 948.065
1.14113935 1141.13935 373.443 398.011 421.072 466.13 510.691 550.206 628.528 728.952 813.211
1.14228106 1142.28106 433.085 467.311 500.495 541.04 604.425 663.863 756.387 889.565 1004.16
1.14342392 1143.42392 23848.2 25929.9 27952.5 29899.7 33638.3 37131.7 41899.8 48669.8 54036.4
1.14456791 1144.56791 4340.91 4714.01 5075.95 5449.33 6121.87 6749.57 7634.37 8886.1 9889.62
1.1457130500000001 1145.71305 10775.8 11731.5 12662.8 13576.4 15315.6 16953.1 19230.5 22528.2 25215.9
1.14685934 1146.85934 3693.57 3993.72 4281.91 4582.27 5104.76 5581.46 6239.18 7116.44 7765.96
1.14800677 1148.00677 554.607 598.603 641.141 696.965 778.565 854.734 977.916 1153.0 1303.84
