#lambda lambda_nm X1.0 X1.1 X1.2 X1.3 X1.5 X1.7 X2.0 X2.5 X3.0
0.6256445979999999 625.644598 0.907595 0.898838 0.890166 0.881706 0.864794 0.848213 0.82421 0.785826 0.749927
0.626270555 626.270555 0.907632 0.898879 0.89021 0.881749 0.864842 0.848266 0.824267 0.785891 0.749997
0.626897139 626.897139 0.907591 0.898834 0.890161 0.881688 0.864774 0.84819 0.824174 0.785773 0.749857
0.6275243500000001 627.52435 0.907677 0.898927 0.890262 0.881797 0.864897 0.848326 0.824333 0.785963 0.750072
0.6281521880000001 628.152188 0.874091 0.862407 0.85088 0.842389 0.820453 0.799097 0.7717 0.727178 0.686763
0.628780654 628.780654 0.904424 0.895384 0.886435 0.877873 0.860458 0.843394 0.818934 0.7798 0.743307
0.629409749 629.409749 0.896842 0.88713 0.877525 0.869173 0.850626 0.832482 0.807512 0.767262 0.730029
0.630039474 630.039474 0.90065 0.891275 0.881998 0.873823 0.855878 0.838309 0.813943 0.774652 0.738175
0.630669829 630.669829 0.901342 0.892028 0.882811 0.874494 0.856637 0.839152 0.81472 0.775422 0.738932
0.6313008139999999 631.300814 0.906395 0.89753 0.888753 0.880332 0.86324 0.846485 0.822467 0.784006 0.748107
0.63193243 631.93243 0.907874 0.899142 0.890494 0.882114 0.865256 0.848726 0.824867 0.786688 0.750985
0.6325646789999999 632.564679 0.910195 0.901671 0.893227 0.884953 0.868469 0.852299 0.828866 0.791352 0.756213
0.6331975599999999 633.19756 0.911293 0.902867 0.89452 0.886338 0.870039 0.854044 0.830849 0.793705 0.758885
0.6338310739999999 633.831074 0.912345 0.904013 0.895759 0.88769 0.87157 0.855748 0.832795 0.796018 0.761523
0.634465222 634.465222 0.912974 0.9047 0.8965 0.888489 0.872475 0.856755 0.833945 0.797386 0.763083
0.635100005 635.100005 0.913629 0.905414 0.897272 0.889315 0.873411 0.857797 0.835136 0.798807 0.764705
0.635735423 635.735423 0.914686 0.906566 0.898518 0.89065 0.874924 0.859481 0.837062 0.801099 0.767324
0.636371476 636.371476 0.915302 0.907237 0.899243 0.891421 0.875797 0.860454 0.838163 0.802411 0.768817
0.637008166 637.008166 0.91607 0.908074 0.900149 0.892395 0.876902 0.861683 0.839575 0.804098 0.770748
0.637645493 637.645493 0.916788 0.908857 0.900996 0.8933 0.877928 0.862826 0.840883 0.805653 0.772526
0.638283457 638.283457 0.917501 0.909635 0.901838 0.894199 0.878948 0.863962 0.842179 0.8072 0.774294
0.63892206 638.92206 0.918161 0.910355 0.902616 0.895033 0.879893 0.865015 0.843387 0.808635 0.775934
0.639561301 639.561301 0.918834 0.911089 0.90341 0.895889 0.880864 0.866097 0.844622 0.810116 0.777632
0.6402011830000001 640.201183 0.919417 0.911725 0.904098 0.896621 0.881695 0.867023 0.845677 0.811373 0.779066
0.6408417040000001 640.841704 0.919974 0.912333 0.904755 0.897324 0.882493 0.867912 0.8467 0.812594 0.780467
0.6414828659999999 641.482866 0.920612 0.913029 0.905508 0.898138 0.883417 0.868942 0.847879 0.814009 0.782087
0.6421246700000001 642.12467 0.921084 0.913543 0.906065 0.898734 0.884094 0.869696 0.848742 0.815039 0.783264
0.642767116 642.767116 0.921578 0.914082 0.906648 0.899363 0.884807 0.870492 0.849657 0.816132 0.784522
0.643410204 643.410204 0.921916 0.914451 0.907047 0.899785 0.885286 0.871026 0.850264 0.816856 0.785347
0.644053936 644.053936 0.922523 0.915114 0.907764 0.900557 0.886163 0.872003 0.851382 0.818192 0.78688
0.6446983119999999 644.698312 0.92271 0.915317 0.907984 0.900789 0.886426 0.872297 0.851716 0.818592 0.787336
0.645343333 645.343333 0.923056 0.915695 0.908393 0.901222 0.886918 0.872846 0.852341 0.819335 0.788181
0.6459889990000001 645.988999 0.922845 0.915465 0.908144 0.90096 0.88662 0.872513 0.851961 0.818886 0.787667
0.646635311 646.635311 0.922509 0.915098 0.907747 0.900533 0.886135 0.871973 0.851344 0.818143 0.786813
0.64728227 647.28227 0.921976 0.914516 0.907118 0.899864 0.885376 0.871126 0.850383 0.817001 0.78551
0.6479298760000001 647.929876 0.919598 0.911923 0.904311 0.896897 0.882009 0.867373 0.84614 0.811995 0.779841
0.64857813 648.57813 0.921665 0.914177 0.90675 0.899483 0.884943 0.870644 0.849846 0.816381 0.78482
0.649227033 649.227033 0.922332 0.914905 0.907539 0.90034 0.885916 0.871729 0.851102 0.817898 0.786575
0.649876584 649.876584 0.924061 0.916792 0.909581 0.902527 0.8884 0.874499 0.85427 0.821676 0.7909
0.650526786 650.526786 0.925758 0.918644 0.911586 0.904648 0.890809 0.877187 0.85732 0.825303 0.795031
0.651177638 651.177638 0.925461 0.91832 0.911235 0.904281 0.890392 0.876722 0.856794 0.824675 0.794317
0.651829141 651.829141 0.920742 0.913171 0.905662 0.898349 0.883656 0.869209 0.84825 0.81452 0.782732
0.652481297 652.481297 0.926089 0.919005 0.911976 0.905081 0.891301 0.877735 0.857957 0.826073 0.795925
0.6531341039999999 653.134104 0.926649 0.919617 0.912638 0.905799 0.892117 0.878646 0.85901 0.827341 0.797391
0.653787565 653.787565 0.92705 0.920054 0.913112 0.906297 0.892683 0.879278 0.859722 0.828185 0.798346
0.65444168 654.44168 0.926318 0.919255 0.912247 0.905382 0.891643 0.878117 0.858414 0.826645 0.796605
0.655096449 655.096449 0.927094 0.920102 0.913163 0.90636 0.892754 0.879358 0.859823 0.82832 0.798515
0.655751873 655.751873 0.926493 0.919446 0.912454 0.9056 0.891891 0.878395 0.858726 0.82701 0.79701
0.656407953 656.407953 0.92781 0.920884 0.91401 0.907259 0.893776 0.880499 0.861119 0.829858 0.800264
0.657064689 657.064689 0.928636 0.921786 0.914987 0.908298 0.894957 0.881817 0.862627 0.831667 0.802342
0.657722082 657.722082 0.928724 0.921882 0.91509 0.908425 0.895101 0.881978 0.862833 0.831929 0.802664
0.658380133 658.380133 0.929798 0.923055 0.916361 0.909781 0.896644 0.883701 0.864792 0.834265 0.805329
0.659038843 659.038843 0.930062 0.923343 0.916673 0.910106 0.897014 0.884114 0.865263 0.834827 0.805978
0.659698211 659.698211 0.930846 0.924199 0.9176 0.911107 0.898152 0.885386 0.866727 0.836586 0.808005
0.660358239 660.358239 0.930988 0.924354 0.917768 0.911285 0.898354 0.885611 0.86698 0.83689 0.808353
0.661018928 661.018928 0.931725 0.925159 0.91864 0.912229 0.899428 0.886811 0.868365 0.838558 0.810276
0.6616802770000001 661.680277 0.931994 0.925453 0.918958 0.912569 0.899815 0.887244 0.868863 0.839158 0.810967
0.662342289 662.342289 0.932414 0.925912 0.919456 0.913109 0.900429 0.88793 0.869653 0.840108 0.812066
0.663004962 663.004962 0.932679 0.926201 0.919769 0.913445 0.900811 0.888357 0.870142 0.840695 0.812737
0.663668299 663.668299 0.933048 0.926605 0.920206 0.913913 0.901344 0.888953 0.870825 0.84152 0.813688
0.664332299 664.332299 0.933296 0.926876 0.9205 0.914224 0.901698 0.889348 0.87128 0.842066 0.814317
0.6649969640000001 664.996964 0.933716 0.927334 0.920997 0.914765 0.902313 0.890036 0.872075 0.843022 0.815421
0.665662293 665.662293 0.93406 0.92771 0.921403 0.915199 0.902808 0.890589 0.872709 0.843783 0.816298
0.666328288 666.328288 0.934378 0.928058 0.92178 0.915606 0.903271 0.891106 0.873301 0.844497 0.817119
0.66699495 666.99495 0.934719 0.92843 0.922184 0.916041 0.903766 0.89166 0.873942 0.845267 0.818011
0.667662279 667.662279 0.935087 0.928833 0.92262 0.91651 0.9043 0.892257 0.874629 0.846097 0.818968
0.668330275 668.330275 0.935413 0.929188 0.923005 0.916922 0.904769 0.892781 0.875231 0.846821 0.819803
0.668998939 668.998939 0.935755 0.929563 0.923411 0.91736 0.905268 0.89334 0.875874 0.847592 0.820693
0.669668273 669.668273 0.936079 0.929917 0.923795 0.917774 0.905739 0.893866 0.87648 0.848327 0.82154
0.670338276 670.338276 0.936398 0.930265 0.924173 0.918179 0.9062 0.894382 0.877072 0.849039 0.82236
0.67100895 671.00895 0.936716 0.930613 0.924549 0.918581 0.906659 0.894895 0.877663 0.84975 0.823182
0.671680294 671.680294 0.937039 0.930965 0.924931 0.918994 0.907129 0.895421 0.878267 0.850481 0.824027
0.67235231 672.35231 0.937353 0.931309 0.925304 0.919393 0.907583 0.895929 0.87885 0.851182 0.824836
0.673024999 673.024999 0.937668 0.931653 0.925677 0.919795 0.90804 0.896441 0.879442 0.851894 0.825658
0.673698361 673.698361 0.937971 0.931984 0.926036 0.920181 0.90848 0.896933 0.880007 0.852577 0.826447
0.674372396 674.372396 0.93826 0.9323 0.926378 0.920548 0.908899 0.897401 0.880546 0.853225 0.827194
0.675047106 675.047106 0.938545 0.932611 0.926715 0.92091 0.909312 0.897863 0.881078 0.853868 0.827938
0.67572249 675.72249 0.938836 0.932929 0.92706 0.92128 0.909733 0.898335 0.88162 0.854521 0.828692
0.676398551 676.398551 0.939128 0.933249 0.927407 0.921652 0.910157 0.898809 0.882166 0.85518 0.829453
0.677075288 677.075288 0.939417 0.933564 0.927748 0.92202 0.910576 0.899278 0.882703 0.855828 0.8302
0.677752702 677.752702 0.939696 0.93387 0.928079 0.922375 0.91098 0.89973 0.883227 0.856459 0.830932
0.678430793 678.430793 0.939964 0.934163 0.928397 0.922713 0.911365 0.900162 0.88372 0.857054 0.831619
0.679109564 679.109564 0.940224 0.934446 0.928705 0.923046 0.911745 0.900586 0.884212 0.857648 0.832305
0.6797890129999999 679.789013 0.940467 0.934713 0.928993 0.923354 0.912096 0.900979 0.884664 0.858193 0.832937
0.6804691420000001 680.469142 0.9407 0.934967 0.929269 0.923649 0.912432 0.901356 0.885093 0.85871 0.833531
0.681149951 681.149951 0.940949 0.935239 0.929564 0.923968 0.912796 0.901763 0.885567 0.859283 0.834197
0.681831442 681.831442 0.941147 0.935455 0.929799 0.924216 0.913079 0.90208 0.885929 0.859721 0.8347
0.682513614 682.513614 0.941344 0.935671 0.930033 0.924468 0.913366 0.902401 0.886292 0.860158 0.835206
0.683196469 683.196469 0.941591 0.935941 0.930326 0.92478 0.913722 0.9028 0.886755 0.860715 0.835853
0.6838800079999999 683.880008 0.941819 0.93619 0.930596 0.925069 0.914051 0.903168 0.887181 0.861229 0.836446
0.68456423 684.56423 0.941992 0.936379 0.930801 0.925284 0.914296 0.903443 0.887493 0.861607 0.836882
0.685249136 685.249136 0.942261 0.936673 0.93112 0.925629 0.914689 0.903883 0.888005 0.862227 0.8376
0.685934728 685.934728 0.942541 0.93698 0.931452 0.925981 0.915091 0.904333 0.888518 0.862844 0.838312
0.686621006 686.621006 0.910191 0.901666 0.893222 0.892043 0.876503 0.861239 0.845682 0.816858 0.790118
0.68730797 687.30797 0.697234 0.672537 0.648717 0.666688 0.626376 0.588516 0.569302 0.521156 0.480339
0.687995622 687.995622 0.831277 0.816057 0.801116 0.808105 0.782047 0.756839 0.739905 0.70193 0.668023
0.6886839619999999 688.683962 0.881796 0.870773 0.859888 0.860504 0.840844 0.821641 0.804186 0.770786 0.740137
0.68937299 689.37299 0.840634 0.826167 0.811949 0.818328 0.793474 0.769383 0.752106 0.714885 0.681417
0.690062708 690.062708 0.849112 0.835336 0.821785 0.827602 0.803858 0.780804 0.764101 0.728177 0.695749
0.690753116 690.753116 0.887761 0.877254 0.866873 0.867712 0.848976 0.830651 0.814005 0.781944 0.752376
0.691444214 691.444214 0.900753 0.891387 0.882119 0.881441 0.864494 0.847879 0.831503 0.800607 0.772106
0.6921360049999999 692.136005 0.923197 0.915849 0.90856 0.905526 0.891807 0.8783 0.862071 0.833913 0.807513
0.692828487 692.828487 0.916203 0.90822 0.900307 0.896685 0.881768 0.867104 0.849945 0.820053 0.792079
0.693521662 693.521662 0.933997 0.927641 0.921329 0.915633 0.903301 0.891141 0.873983 0.845975 0.819463
0.6942155299999999 694.21553 0.930106 0.923391 0.916725 0.910562 0.897532 0.884693 0.866453 0.836833 0.808869
0.694910093 694.910093 0.934883 0.928609 0.922378 0.91657 0.904369 0.892334 0.875154 0.847222 0.820775
0.6956053510000001 695.605351 0.936189 0.930036 0.923924 0.91815 0.906167 0.894345 0.877361 0.849764 0.82358
0.696301304 696.301304 0.93959 0.933753 0.927953 0.922396 0.911004 0.899757 0.883485 0.857032 0.831862
0.6969979540000001 696.997954 0.945119 0.939799 0.93451 0.92928 0.918853 0.908548 0.893385 0.868734 0.845141
0.6976953 697.6953 0.945377 0.940081 0.934816 0.929611 0.919232 0.908972 0.893882 0.869345 0.845859
0.698393344 698.393344 0.945276 0.939971 0.934697 0.92948 0.919081 0.908803 0.893684 0.869102 0.845573
0.699092087 699.092087 0.938971 0.933076 0.92722 0.921632 0.910134 0.898784 0.882386 0.855723 0.830361
0.699791529 699.791529 0.939657 0.933827 0.928033 0.922433 0.911047 0.899805 0.883463 0.856916 0.831627
0.70049167 700.49167 0.94199 0.936377 0.930798 0.925333 0.914352 0.903506 0.887635 0.861846 0.837222
0.701192512 701.192512 0.944146 0.938735 0.933356 0.928048 0.917448 0.906973 0.89158 0.866566 0.842634
0.701894056 701.894056 0.942018 0.936408 0.930832 0.925409 0.914439 0.903602 0.887806 0.862125 0.837619
0.702596301 702.596301 0.940756 0.935028 0.929335 0.92383 0.912639 0.901587 0.885517 0.859398 0.834504
0.703299248 703.299248 0.946813 0.941653 0.936521 0.931445 0.921324 0.911317 0.896583 0.872623 0.849662
0.7040028989999999 704.002899 0.943984 0.938558 0.933163 0.927883 0.917261 0.906763 0.891405 0.866432 0.842563
0.704707254 704.707254 0.947224 0.942102 0.937008 0.93195 0.921901 0.911964 0.897317 0.873488 0.850652
0.705412314 705.412314 0.945113 0.939793 0.934503 0.929289 0.918864 0.908559 0.893428 0.868821 0.845274
0.706118079 706.118079 0.946621 0.941442 0.936292 0.931183 0.921025 0.910982 0.896187 0.872129 0.849076
0.7068245510000001 706.824551 0.947088 0.941954 0.936847 0.931786 0.921714 0.911754 0.897086 0.873221 0.850349
0.707531729 707.531729 0.948243 0.943217 0.938218 0.933249 0.923383 0.913625 0.899229 0.875806 0.853338
0.7082396139999999 708.239614 0.947658 0.942577 0.937524 0.932501 0.92253 0.912669 0.898133 0.874481 0.851801
0.708948208 708.948208 0.94853 0.943531 0.938559 0.933616 0.923802 0.914095 0.899778 0.876477 0.854126
0.709657511 709.657511 0.949041 0.944091 0.939166 0.934269 0.924548 0.914931 0.900728 0.877624 0.85545
0.7103675230000001 710.367523 0.948965 0.944007 0.939075 0.934165 0.92443 0.914799 0.900584 0.877442 0.85524
0.711078246 711.078246 0.949026 0.944074 0.939148 0.934237 0.924512 0.914891 0.900687 0.877572 0.85539
0.71178968 711.78968 0.949753 0.944869 0.940011 0.935186 0.925595 0.916106 0.902105 0.879307 0.85742
0.712501826 712.501826 0.950173 0.945329 0.94051 0.935714 0.926198 0.916783 0.902884 0.880247 0.858507
0.713214684 713.214684 0.949541 0.944638 0.93976 0.934897 0.925265 0.915736 0.901658 0.878748 0.856762
0.713928255 713.928255 0.949665 0.944773 0.939907 0.935072 0.925465 0.91596 0.901932 0.879096 0.857176
0.714642541 714.642541 0.948812 0.943839 0.938893 0.933978 0.924216 0.91456 0.900321 0.877152 0.854927
0.7153575409999999 715.357541 0.948976 0.944019 0.939089 0.934184 0.924451 0.914823 0.900615 0.877495 0.855308
0.716073256 716.073256 0.947997 0.942948 0.937926 0.932942 0.923033 0.913233 0.898795 0.875301 0.852773
0.716789687 716.789687 0.937366 0.931323 0.925319 0.919793 0.908038 0.896439 0.879961 0.852997 0.827506
0.717506836 717.506836 0.921037 0.913492 0.906009 0.899547 0.885016 0.870724 0.851039 0.818935 0.789039
0.718224701 718.224701 0.918145 0.910337 0.902596 0.897155 0.882301 0.867698 0.849058 0.818187 0.789659
0.7189432849999999 718.943285 0.895733 0.885924 0.876223 0.872478 0.854359 0.836622 0.817747 0.784303 0.754241
0.719662588 719.662588 0.902264 0.893032 0.883895 0.878429 0.861087 0.844093 0.823582 0.788806 0.757135
0.720382611 720.382611 0.903274 0.894132 0.885083 0.880212 0.863103 0.846333 0.826749 0.793489 0.763096
0.7211033539999999 721.103354 0.928686 0.921841 0.915046 0.910621 0.897599 0.884768 0.868667 0.841396 0.81591
0.7218248180000001 721.824818 0.945462 0.940174 0.934917 0.92987 0.919527 0.909302 0.894468 0.87029 0.847211
0.722547004 722.547004 0.945312 0.94001 0.934738 0.929895 0.919556 0.909335 0.89481 0.870909 0.84825
0.723269912 723.269912 0.928496 0.921633 0.914821 0.909815 0.896682 0.883744 0.866948 0.838962 0.812762
0.723993544 723.993544 0.906012 0.897114 0.888303 0.883811 0.867176 0.850861 0.832081 0.799841 0.770435
0.7247178989999999 724.717899 0.925944 0.918847 0.911805 0.90698 0.893459 0.880145 0.8631 0.834647 0.808018
0.7254429800000001 725.44298 0.919958 0.912315 0.904736 0.899267 0.884698 0.87037 0.852068 0.821671 0.793436
0.7261687849999999 726.168785 0.93507 0.928813 0.922599 0.916793 0.904622 0.892618 0.87548 0.847648 0.821229
0.726895317 726.895317 0.925838 0.918732 0.91168 0.906844 0.893305 0.879973 0.862877 0.834441 0.807714
0.727622576 727.622576 0.913265 0.905016 0.896843 0.891788 0.876213 0.860917 0.842271 0.81096 0.7822
0.728350563 728.350563 0.943376 0.937893 0.932443 0.927151 0.916426 0.905828 0.890401 0.865377 0.841535
0.729079278 729.079278 0.923941 0.916661 0.909438 0.904219 0.890322 0.876643 0.859043 0.829809 0.802715
0.729808722 729.808722 0.94123 0.935546 0.929898 0.924513 0.913418 0.902459 0.88666 0.860927 0.836454
0.730538895 730.538895 0.930201 0.923495 0.916838 0.911397 0.898482 0.885755 0.868487 0.840122 0.813602
0.7312698000000001 731.2698 0.937803 0.9318 0.925836 0.920386 0.908714 0.897195 0.880884 0.854272 0.828967
0.732001435 732.001435 0.938016 0.932033 0.926089 0.920673 0.909041 0.89756 0.881327 0.854836 0.829735
0.732733803 732.733803 0.949862 0.944988 0.94014 0.935397 0.925837 0.916377 0.902516 0.879922 0.858255
0.733466903 733.466903 0.946785 0.941622 0.936487 0.931565 0.921461 0.911471 0.896994 0.87338 0.850825
0.734200737 734.200737 0.954879 0.95048 0.946102 0.941734 0.933077 0.924503 0.911812 0.891105 0.871161
0.7349353049999999 734.935305 0.948638 0.943649 0.938687 0.933839 0.924057 0.914381 0.900222 0.877142 0.855026
0.7356706080000001 735.670608 0.953002 0.948426 0.943871 0.939347 0.930349 0.92144 0.908291 0.886847 0.866217
0.736406646 736.406646 0.950226 0.945387 0.940573 0.935846 0.926349 0.916951 0.903159 0.880674 0.859092
0.737143421 737.143421 0.951708 0.947009 0.942334 0.93774 0.928513 0.919379 0.905964 0.884079 0.863058
0.737880933 737.880933 0.95471 0.950295 0.945901 0.941523 0.932835 0.924231 0.911501 0.890736 0.870739
0.7386191830000001 738.619183 0.953771 0.949268 0.944786 0.940342 0.931485 0.922716 0.909773 0.888659 0.868348
0.739358172 739.358172 0.954434 0.949994 0.945574 0.941189 0.932454 0.923803 0.911029 0.890179 0.870111
0.7400979 740.0979 0.954966 0.950576 0.946206 0.941868 0.93323 0.924674 0.912031 0.891394 0.871522
0.7408383679999999 740.838368 0.956502 0.952258 0.948033 0.943824 0.935466 0.927186 0.914933 0.894915 0.875622
0.741579577 741.579577 0.956085 0.951801 0.947536 0.94329 0.934856 0.926501 0.914142 0.893959 0.874511
0.742321527 742.321527 0.956786 0.952569 0.94837 0.944191 0.935886 0.927658 0.915479 0.89559 0.876412
0.7430642199999999 743.06422 0.957145 0.952962 0.948797 0.94465 0.936412 0.928248 0.916165 0.896426 0.87739
0.743807656 743.807656 0.957479 0.953327 0.949194 0.945082 0.936905 0.928803 0.916809 0.897211 0.878311
0.744551836 744.551836 0.957448 0.953294 0.949158 0.945042 0.93686 0.928751 0.91675 0.897143 0.878234
0.74529676 745.29676 0.957675 0.953543 0.949428 0.945335 0.937195 0.929128 0.917187 0.897676 0.878857
0.7460424299999999 746.04243 0.957774 0.95365 0.949545 0.945461 0.93734 0.92929 0.91738 0.897911 0.879134
0.7467888450000001 746.788845 0.957927 0.953818 0.949727 0.945658 0.937565 0.929543 0.91767 0.898265 0.87955
0.747536007 747.536007 0.958089 0.953996 0.94992 0.94587 0.937807 0.929815 0.917992 0.898664 0.880018
0.748283917 748.283917 0.958222 0.954141 0.950078 0.946044 0.938006 0.930039 0.918248 0.898979 0.880386
0.749032576 749.032576 0.958399 0.954335 0.950289 0.946272 0.938267 0.930333 0.918592 0.899398 0.880876
0.749781983 749.781983 0.958576 0.954529 0.950499 0.946493 0.93852 0.930617 0.91892 0.899792 0.881337
0.75053214 750.53214 0.958765 0.954736 0.950725 0.946734 0.938795 0.930926 0.919273 0.900222 0.881836
0.751283047 751.283047 0.958998 0.954991 0.951001 0.947038 0.939143 0.931317 0.919732 0.900788 0.882501
0.752034706 752.034706 0.959187 0.955198 0.951227 0.947279 0.939419 0.931627 0.920091 0.901224 0.883009
0.752787117 752.787117 0.959409 0.955442 0.951491 0.947567 0.939748 0.931997 0.920521 0.901749 0.883624
0.753540281 753.540281 0.959614 0.955667 0.951735 0.947829 0.940048 0.932334 0.920912 0.902225 0.88418
0.7542941980000001 754.294198 0.959801 0.955872 0.951958 0.94807 0.940325 0.932645 0.921273 0.902666 0.884696
0.755048869 755.048869 0.959986 0.956074 0.952178 0.948306 0.940594 0.932948 0.921624 0.903095 0.885196
0.755804296 755.804296 0.960162 0.956266 0.952387 0.948532 0.940853 0.933239 0.921962 0.903508 0.885678
0.756560478 756.560478 0.960334 0.956455 0.952592 0.948755 0.941108 0.933525 0.922294 0.903914 0.886155
0.757317417 757.317417 0.960486 0.956622 0.952773 0.948948 0.941329 0.933774 0.922581 0.904264 0.886562
0.758075113 758.075113 0.960619 0.956767 0.952931 0.949116 0.941521 0.93399 0.922832 0.904569 0.886919
0.758833567 758.833567 0.960218 0.956327 0.952453 0.948591 0.94092 0.933314 0.922037 0.903591 0.88577
0.7595927809999999 759.592781 0.697178 0.672478 0.648655 0.677572 0.638191 0.601111 0.592794 0.556046 0.525801
0.760352753 760.352753 0.361883 0.326908 0.295315 0.320114 0.26866 0.225492 0.205735 0.160923 0.128253
0.761113486 761.113486 0.368392 0.333381 0.3017 0.320579 0.26911 0.22592 0.202017 0.154625 0.120526
0.7618749810000001 761.874981 0.739732 0.717764 0.69645 0.715247 0.679307 0.645185 0.62977 0.587732 0.551756
0.7626372370000001 762.637237 0.574655 0.543686 0.514387 0.538476 0.489565 0.445112 0.424855 0.373442 0.331974
0.763400255 763.400255 0.572901 0.541861 0.512504 0.540127 0.491297 0.446897 0.428514 0.378184 0.337315
0.764164037 764.164037 0.65296 0.625714 0.599606 0.623611 0.579915 0.539295 0.522295 0.474918 0.435481
0.764928584 764.928584 0.651664 0.624347 0.598177 0.62238 0.578594 0.537903 0.520951 0.473664 0.434436
0.765693895 765.693895 0.833797 0.818779 0.804032 0.813542 0.788122 0.763505 0.748551 0.713366 0.68196
0.766459972 766.459972 0.804926 0.787647 0.77074 0.785253 0.756586 0.728975 0.71568 0.679914 0.648398
0.767226815 767.226815 0.909006 0.900375 0.891827 0.894119 0.878857 0.86386 0.851423 0.825886 0.802288
0.7679944249999999 767.994425 0.927629 0.920686 0.913796 0.914354 0.901846 0.889513 0.877856 0.85545 0.834376
0.768762804 768.762804 0.932679 0.926201 0.919769 0.919166 0.907324 0.89564 0.883901 0.86203 0.841356
0.769531951 769.531951 0.946189 0.94097 0.93578 0.932755 0.92282 0.912994 0.900756 0.879781 0.859926
0.770301868 770.301868 0.958048 0.953951 0.949872 0.946 0.937955 0.929982 0.918426 0.899461 0.881235
0.7710725549999999 771.072555 0.960825 0.956993 0.953177 0.949412 0.941861 0.934372 0.923319 0.90522 0.887743
0.771844014 771.844014 0.961274 0.957485 0.953711 0.949969 0.942498 0.935089 0.924121 0.906166 0.888812
0.7726162440000001 772.616244 0.961289 0.957501 0.953729 0.949987 0.942518 0.935111 0.924145 0.906193 0.888844
0.7733892459999999 773.389246 0.961651 0.957898 0.954159 0.95045 0.943049 0.935708 0.924836 0.907037 0.889829
0.774163022 774.163022 0.962264 0.958569 0.954889 0.951233 0.943945 0.936715 0.926002 0.908459 0.891494
0.774937573 774.937573 0.96228 0.958587 0.954909 0.951251 0.943965 0.936738 0.926026 0.908487 0.891526
0.775712898 775.712898 0.962538 0.95887 0.955216 0.951585 0.944348 0.937169 0.926529 0.909103 0.892251
0.776488999 776.488999 0.962632 0.958972 0.955327 0.951707 0.944487 0.937325 0.926713 0.909331 0.892519
0.7772658760000001 777.265876 0.962707 0.959055 0.955417 0.951804 0.944599 0.937451 0.926858 0.909509 0.892729
0.778043531 778.043531 0.962778 0.959133 0.955502 0.951894 0.944702 0.937566 0.926991 0.909673 0.892919
0.778821963 778.821963 0.962877 0.959242 0.95562 0.952022 0.944849 0.937732 0.927185 0.90991 0.893202
0.779601175 779.601175 0.962954 0.959326 0.955712 0.952121 0.944962 0.937859 0.927332 0.91009 0.89341
0.780381166 780.381166 0.963076 0.95946 0.955857 0.952278 0.945141 0.938061 0.927567 0.910378 0.89375
0.7811619369999999 781.161937 0.963233 0.959631 0.956043 0.952479 0.945372 0.93832 0.92787 0.910748 0.894182
0.78194349 781.94349 0.963339 0.959748 0.95617 0.952612 0.945524 0.938492 0.928064 0.910984 0.894456
0.782725825 782.725825 0.963498 0.959922 0.956359 0.952816 0.945758 0.938754 0.928371 0.911358 0.894894
0.7835089420000001 783.508942 0.963646 0.960084 0.956536 0.953004 0.945973 0.938997 0.928648 0.911698 0.895293
0.7842928429999999 784.292843 0.963689 0.960132 0.956587 0.95306 0.946037 0.939068 0.928733 0.9118 0.895411
0.7850775280000001 785.077528 0.963717 0.960162 0.95662 0.953095 0.946077 0.939113 0.928783 0.911862 0.895482
0.7858629979999999 785.862998 0.963838 0.960295 0.956765 0.953246 0.94625 0.939308 0.929007 0.912133 0.895797
0.7866492540000001 786.649254 0.962816 0.959175 0.955547 0.951934 0.944748 0.937618 0.927048 0.909734 0.892988
0.787436297 787.436297 0.962901 0.959268 0.955648 0.952053 0.944884 0.937772 0.927232 0.909969 0.893268
0.788224127 788.224127 0.962417 0.958737 0.955072 0.951437 0.944178 0.936978 0.92632 0.908864 0.891981
0.789012745 789.012745 0.961316 0.957531 0.953761 0.950029 0.942566 0.935165 0.924227 0.906317 0.889012
0.789802153 789.802153 0.959859 0.955935 0.952027 0.948206 0.94048 0.932819 0.921572 0.903147 0.885379
0.79059235 790.59235 0.961148 0.957346 0.95356 0.949837 0.942346 0.934918 0.923972 0.906048 0.888744
0.7913833379999999 791.383338 0.961022 0.957209 0.953411 0.949688 0.942176 0.934727 0.923765 0.905808 0.888475
0.792175117 792.175117 0.961256 0.957466 0.95369 0.949983 0.942514 0.935107 0.92421 0.906352 0.889119
0.792967688 792.967688 0.961053 0.957242 0.953447 0.949732 0.942226 0.934783 0.923839 0.905907 0.8886
0.793761053 793.761053 0.964762 0.961308 0.957866 0.954441 0.947619 0.940849 0.9308 0.914332 0.898378
0.794555211 794.555211 0.964936 0.961498 0.958073 0.954658 0.947868 0.941128 0.931123 0.914723 0.898833
0.7953501629999999 795.350163 0.963828 0.960284 0.956752 0.95324 0.946243 0.9393 0.929011 0.912145 0.895821
0.796145911 796.145911 0.958323 0.954252 0.950199 0.946252 0.938244 0.930307 0.918677 0.899643 0.881308
0.796942455 796.942455 0.963156 0.959547 0.955952 0.952379 0.945258 0.938192 0.927724 0.910581 0.893996
0.797739796 797.739796 0.963731 0.960177 0.956637 0.953117 0.946103 0.939142 0.928826 0.911928 0.895569
0.7985379349999999 798.537935 0.96314 0.95953 0.955934 0.952357 0.945232 0.938163 0.927696 0.910549 0.89396
