      1.99        0.      ; now modified to conform to Salima's info: qe~=.4
      2.00000     0.2
      6.00000     0.4
      22.0000     0.4
      26.0000     0.2
      28.5000    0.05
      30.0000    0.01
      30.3000      0.00000   ; Extrapolation of last 4 data pts, would be
      31.0000      0.00000   ;  at zero there, not just at 31 where measured
